0|ad_finished,0|coin_get,0|coin_use,0|game_start,0|game_win,0|hint_use,0|ta_app_end,1|ad_finished,1|coin_get,1|coin_use,1|game_start,1|game_win,1|hint_use,1|ta_app_end,2|ad_finished,2|coin_get,2|coin_use,2|game_start,2|game_win,2|hint_use,2|ta_app_end,3|ad_finished,3|coin_get,3|coin_use,3|game_start,3|game_win,3|hint_use,3|ta_app_end,label
3.0,714.0,600.0,65.0,61.0,14.0,6798.246999999999,5.0,552.0,500.0,21.0,17.0,5.0,3041.414,4.0,202.0,300.0,8.0,7.0,3.0,1917.722,1.0,60.0,200.0,1.0,0.0,2.0,212.17,0
0.0,26.0,0.0,3.0,3.0,0.0,336.852,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1.0,390.0,0.0,21.0,20.0,0.0,1793.5639999999999,3.0,239.0,0.0,45.0,43.0,4.0,6438.919,0.0,3.0,0.0,3.0,2.0,0.0,233.68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
40.0,2614.0,2700.0,75.0,72.0,35.0,10541.113000000001,11.0,492.0,500.0,10.0,10.0,5.0,3102.9680000000008,10.0,449.0,500.0,7.0,3.0,5.0,2276.869,19.0,1079.0,1100.0,16.0,13.0,11.0,4401.16,1
0.0,28.0,0.0,6.0,4.0,0.0,70.244,0.0,67.0,0.0,10.0,7.0,0.0,1737.295,0.0,0.0,0.0,2.0,1.0,0.0,586.4680000000002,0.0,0.0,0.0,1.0,0.0,0.0,36.44,0
0.0,56.0,200.0,10.0,9.0,8.0,946.112,2.0,159.0,200.0,6.0,2.0,2.0,733.3839999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0,436.0,400.0,43.0,42.0,11.0,4379.276999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,211.0,300.0,30.0,28.0,4.0,3680.6240000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0,539.0,0.0,106.0,105.0,4.0,8619.382,0.0,301.0,1000.0,79.0,77.0,16.0,12510.266999999998,0.0,158.0,100.0,31.0,31.0,2.0,4196.793,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
0.0,1020.0,0.0,156.0,154.0,0.0,16336.839000000002,0.0,163.0,0.0,26.0,25.0,0.0,5101.686,0.0,380.0,0.0,42.0,42.0,1.0,6376.1129999999985,0.0,115.0,0.0,19.0,18.0,0.0,2556.472,1
0.0,343.0,0.0,24.0,23.0,0.0,1241.228,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,321.0,100.0,93.0,92.0,9.0,9215.077,1
0.0,25.0,0.0,4.0,3.0,0.0,104.964,0.0,68.0,0.0,11.0,11.0,0.0,629.135,0.0,18.0,0.0,5.0,4.0,0.0,443.68300000000005,0.0,244.0,0.0,5.0,4.0,1.0,381.07599999999996,0
1.0,762.0,800.0,118.0,117.0,13.0,24697.036,0.0,249.0,200.0,29.0,28.0,3.0,15931.67,3.0,293.0,500.0,34.0,33.0,6.0,21911.703999999998,3.0,234.0,100.0,20.0,19.0,2.0,11755.228,1
0.0,463.0,0.0,71.0,70.0,0.0,7015.361,1.0,85.0,0.0,17.0,16.0,0.0,3088.8450000000007,5.0,372.0,0.0,33.0,30.0,0.0,4744.121,2.0,270.0,0.0,18.0,16.0,5.0,6673.7480000000005,1
0.0,535.0,0.0,83.0,82.0,2.0,5422.432,0.0,38.0,0.0,12.0,12.0,1.0,1940.178,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
3.0,145.0,0.0,10.0,8.0,2.0,959.707,42.0,2160.0,2100.0,36.0,31.0,30.0,13186.030000000002,25.0,1428.0,1000.0,21.0,19.0,11.0,8705.02,60.0,3252.0,2900.0,38.0,34.0,18.0,29898.5,1
0.0,63.0,100.0,12.0,10.0,3.0,3993.414,0.0,0.0,0.0,1.0,0.0,0.0,349.983,0.0,34.0,100.0,7.0,2.0,5.0,1085.511,0.0,2.0,0.0,4.0,2.0,0.0,449.8730000000001,0
1.0,413.0,0.0,35.0,33.0,5.0,2479.804,0.0,26.0,600.0,5.0,4.0,8.0,619.529,0.0,9.0,0.0,4.0,3.0,0.0,1031.381,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0,110.0,0.0,16.0,15.0,0.0,949.253,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0,349.0,200.0,26.0,25.0,7.0,2112.848,2.0,264.0,400.0,19.0,15.0,6.0,858.677,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0,57.0,0.0,9.0,7.0,0.0,153.33700000000002,7.0,714.0,700.0,21.0,17.0,13.0,4830.8989999999985,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,573.0,600.0,9.0,8.0,9.0,2953.438,0
0.0,80.0,200.0,4.0,1.0,8.0,262.504,0.0,406.0,100.0,36.0,32.0,3.0,8650.29,2.0,462.0,800.0,79.0,69.0,12.0,32461.035,0.0,34.0,100.0,6.0,5.0,1.0,4215.527,1
0.0,55.0,0.0,9.0,9.0,0.0,249.469,0.0,0.0,0.0,0.0,0.0,0.0,7.382000000000001,0.0,292.0,0.0,21.0,20.0,1.0,857.9989999999999,0.0,26.0,0.0,2.0,2.0,0.0,99.80799999999999,1
0.0,59.0,100.0,11.0,10.0,3.0,799.4839999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.0,100.0,7.0,4.0,1.0,1038.2939999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0,339.0,400.0,31.0,30.0,11.0,1590.204,0.0,29.0,100.0,7.0,4.0,1.0,327.616,2.0,73.0,100.0,3.0,3.0,1.0,1096.2389999999998,1.0,292.0,100.0,10.0,8.0,1.0,3290.93,0
0.0,404.0,0.0,41.0,40.0,0.0,2457.1279999999997,0.0,151.0,500.0,46.0,43.0,13.0,6262.981,0.0,237.0,200.0,51.0,44.0,2.0,8424.524,0.0,45.0,300.0,11.0,10.0,0.0,1570.234,1
0.0,323.0,100.0,24.0,22.0,3.0,2417.6820000000002,0.0,4.0,0.0,3.0,2.0,5.0,7.192,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0,331.0,0.0,22.0,21.0,1.0,1298.161,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,90.0,0.0,6.0,6.0,0.0,848.845,0.0,72.0,0.0,20.0,19.0,3.0,2034.0479999999998,1
0.0,547.0,700.0,104.0,102.0,15.0,14953.213,0.0,36.0,0.0,11.0,9.0,0.0,2495.303000000001,3.0,180.0,200.0,22.0,19.0,3.0,6405.449000000001,2.0,105.0,100.0,14.0,12.0,1.0,4944.417,1
0.0,27.0,0.0,6.0,6.0,0.0,304.022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0,125.0,0.0,19.0,19.0,1.0,1567.1979999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0,500.0,0.0,39.0,37.0,0.0,1790.545,0.0,1523.0,2000.0,207.0,196.0,29.0,26889.865000000005,0.0,267.0,400.0,30.0,26.0,4.0,7117.022000000001,0.0,103.0,100.0,14.0,11.0,1.0,1719.37,1
2.0,405.0,100.0,27.0,27.0,5.0,2969.883,12.0,831.0,1300.0,41.0,39.0,17.0,7854.48,23.0,1326.0,1300.0,38.0,36.0,13.0,9406.023,29.0,1779.0,1800.0,20.0,19.0,18.0,7694.759,1
0.0,451.0,0.0,41.0,40.0,0.0,2715.8589999999995,0.0,127.0,0.0,40.0,38.0,1.0,3361.0999999999995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
0.0,89.0,0.0,14.0,13.0,0.0,980.63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.269,0
2.0,474.0,600.0,55.0,51.0,14.0,5601.4259999999995,2.0,97.0,100.0,20.0,19.0,1.0,3366.539,3.0,117.0,100.0,10.0,9.0,1.0,696.314,0.0,129.0,200.0,17.0,15.0,2.0,2464.869,1
0.0,429.0,0.0,40.0,40.0,0.0,5966.23,0.0,48.0,0.0,18.0,17.0,5.0,3377.2940000000003,27.0,992.0,1600.0,47.0,45.0,19.0,21051.764,12.0,318.0,300.0,7.0,4.0,3.0,3767.649,0
0.0,27.0,200.0,7.0,6.0,6.0,579.814,0.0,26.0,0.0,2.0,1.0,2.0,200.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,120.207,0
0.0,384.0,0.0,34.0,34.0,0.0,3574.711,0.0,8.0,0.0,3.0,2.0,0.0,888.6109999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.741,0
0.0,106.0,0.0,19.0,17.0,1.0,1214.424,19.0,1627.0,1300.0,46.0,40.0,20.0,6528.964,7.0,433.0,900.0,33.0,25.0,9.0,4858.934,15.0,775.0,600.0,17.0,15.0,6.0,3976.579,0
0.0,29.0,0.0,5.0,5.0,1.0,212.106,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0,386.0,500.0,42.0,40.0,12.0,5127.676,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,270.0,300.0,51.0,47.0,4.0,10511.171000000002,1.0,254.0,200.0,43.0,39.0,2.0,11487.435,1
0.0,96.0,200.0,16.0,15.0,4.0,779.0809999999999,0.0,257.0,300.0,13.0,10.0,8.0,1274.8079999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,2.0,1.0,0.0,90.835,0
13.0,915.0,1100.0,72.0,68.0,19.0,9408.417,0.0,122.0,100.0,12.0,9.0,1.0,2326.562,5.0,402.0,300.0,33.0,29.0,3.0,7706.3139999999985,15.0,551.0,600.0,19.0,12.0,8.0,5398.830999999999,1
0.0,461.0,0.0,67.0,67.0,0.0,3528.3340000000003,0.0,187.0,0.0,53.0,50.0,0.0,4684.187,0.0,288.0,0.0,42.0,42.0,3.0,6793.110999999999,0.0,6.0,0.0,1.0,1.0,0.0,379.164,1
1.0,607.0,0.0,95.0,95.0,2.0,9704.649,0.0,579.0,1200.0,90.0,86.0,11.0,20676.832,0.0,105.0,0.0,10.0,7.0,0.0,1809.435,0.0,23.0,100.0,7.0,6.0,1.0,12243.948,1
0.0,89.0,0.0,16.0,15.0,0.0,1387.869,0.0,494.0,0.0,46.0,45.0,3.0,4712.683,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,276.0,1000.0,61.0,58.0,15.0,12032.283,1
0.0,374.0,0.0,34.0,33.0,0.0,1780.878,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0,27.0,0.0,5.0,5.0,0.0,325.7150000000001,0.0,86.0,100.0,14.0,13.0,3.0,2189.735,0.0,329.0,0.0,32.0,31.0,6.0,5905.139,0.0,35.0,500.0,10.0,8.0,5.0,1978.391,0
0.0,30.0,0.0,6.0,6.0,1.0,343.851,0.0,28.0,200.0,4.0,4.0,3.0,502.9980000000001,0.0,41.0,0.0,7.0,5.0,4.0,1114.184,0.0,14.0,100.0,6.0,3.0,1.0,1019.158,0
0.0,129.0,200.0,21.0,19.0,4.0,1915.058,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0,50.0,0.0,8.0,7.0,0.0,192.495,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0,53.0,200.0,8.0,7.0,8.0,996.538,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0,90.0,0.0,14.0,13.0,1.0,834.6650000000002,0.0,0.0,0.0,4.0,1.0,0.0,216.32,0.0,7.0,0.0,5.0,4.0,1.0,682.936,0.0,241.0,200.0,7.0,8.0,6.0,1343.035,0
0.0,57.0,0.0,7.0,7.0,2.0,562.86,0.0,273.0,300.0,18.0,15.0,3.0,2129.759,0.0,56.0,200.0,19.0,15.0,7.0,3754.48,0.0,16.0,0.0,2.0,1.0,0.0,238.61900000000003,0
0.0,552.0,600.0,62.0,61.0,13.0,6936.660999999999,0.0,89.0,200.0,31.0,30.0,3.0,4658.25,0.0,180.0,200.0,28.0,26.0,2.0,7091.111,0.0,34.0,0.0,10.0,6.0,0.0,1591.6570000000002,1
1.0,531.0,700.0,54.0,52.0,15.0,8432.166000000001,0.0,35.0,0.0,10.0,8.0,0.0,1753.52,0.0,67.0,0.0,21.0,16.0,0.0,5515.281,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1.0,412.0,600.0,37.0,36.0,13.0,5687.411,0.0,294.0,200.0,51.0,45.0,3.0,13708.975999999995,1.0,97.0,200.0,17.0,16.0,2.0,4318.073,0.0,15.0,0.0,3.0,3.0,0.0,1000.694,1
0.0,694.0,0.0,108.0,106.0,5.0,11516.316,0.0,38.0,0.0,8.0,6.0,1.0,1826.8990000000006,0.0,176.0,200.0,29.0,26.0,5.0,7821.6669999999995,0.0,176.0,400.0,20.0,18.0,4.0,4127.394,1
0.0,94.0,0.0,14.0,13.0,0.0,0.0,0.0,421.0,0.0,48.0,48.0,2.0,4409.0149999999985,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
0.0,328.0,0.0,25.0,25.0,4.0,1470.849,0.0,4.0,0.0,3.0,2.0,0.0,161.363,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,0.0,68.388,0.0,52.0,0.0,8.0,7.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1.0,398.0,500.0,37.0,36.0,12.0,4819.537,3.0,195.0,100.0,19.0,18.0,2.0,3760.516,1.0,223.0,300.0,65.0,63.0,3.0,13379.027,24.0,1193.0,1300.0,24.0,20.0,3.0,9028.965,1
0.0,418.0,0.0,40.0,38.0,0.0,3449.678,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0,0.0,0.0,1.0,0.0,0.0,35.435,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,348.0,0.0,24.0,24.0,0.0,4509.269,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0,643.0,0.0,132.0,129.0,9.0,8899.841,0.0,140.0,0.0,30.0,27.0,0.0,3874.139,0.0,47.0,0.0,14.0,12.0,0.0,1734.152,0.0,60.0,300.0,21.0,19.0,1.0,3042.149000000001,1
0.0,25.0,0.0,4.0,3.0,0.0,121.8,0.0,312.0,0.0,25.0,22.0,0.0,8190.753999999999,0.0,0.0,0.0,1.0,0.0,0.0,654.182,0.0,50.0,0.0,9.0,8.0,0.0,4099.358,0
3.0,180.0,300.0,12.0,11.0,9.0,1260.861,13.0,360.0,400.0,2.0,1.0,4.0,1181.263,16.0,507.0,500.0,9.0,5.0,5.0,2816.1620000000007,10.0,277.0,200.0,4.0,0.0,2.0,1267.7640000000004,0
0.0,63.0,0.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0,56.0,0.0,10.0,9.0,0.0,4542.215999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0,52.0,100.0,10.0,7.0,3.0,468.18699999999995,0.0,1.0,100.0,2.0,0.0,1.0,152.024,0.0,38.0,0.0,13.0,11.0,4.0,1269.065,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0,500.0,200.0,81.0,80.0,10.0,3034.1539999999995,0.0,6869.0,4700.0,98.0,92.0,51.0,13042.796999999999,0.0,10492.0,6000.0,103.0,98.0,71.0,13095.785000000002,0.0,394.0,5300.0,61.0,54.0,29.0,9273.42,1
0.0,361.0,0.0,28.0,27.0,0.0,1747.6529999999998,0.0,105.0,0.0,30.0,30.0,0.0,2023.415,0.0,141.0,200.0,38.0,38.0,0.0,2527.248,0.0,68.0,0.0,10.0,10.0,0.0,1041.026,1
0.0,0.0,0.0,23.0,1.0,0.0,939.434,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0,87.0,0.0,14.0,13.0,0.0,736.7159999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0,498.0,0.0,81.0,75.0,0.0,7247.056,0.0,90.0,0.0,25.0,21.0,3.0,4891.214,1.0,340.0,0.0,48.0,45.0,2.0,13572.514,1.0,453.0,200.0,64.0,59.0,8.0,15338.794999999998,0
0.0,122.0,0.0,21.0,19.0,0.0,759.71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
7.0,530.0,400.0,29.0,26.0,10.0,5305.866,5.0,268.0,500.0,15.0,12.0,6.0,3766.998,12.0,608.0,500.0,30.0,23.0,6.0,8701.378,0.0,154.0,300.0,42.0,40.0,3.0,14141.749999999998,1
0.0,0.0,0.0,0.0,0.0,0.0,1.1159999999999999,0.0,56.0,0.0,10.0,9.0,0.0,312.631,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0,337.0,0.0,29.0,27.0,2.0,1145.9489999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0,826.0,0.0,142.0,142.0,8.0,9379.772,0.0,128.0,900.0,23.0,22.0,11.0,2075.036,0.0,22.0,100.0,4.0,3.0,1.0,422.915,0.0,46.0,100.0,9.0,9.0,1.0,739.4760000000001,1
2.0,157.0,300.0,16.0,13.0,5.0,2117.373,0.0,14.0,0.0,5.0,4.0,0.0,743.61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0,425.0,100.0,45.0,45.0,4.0,6965.141000000001,0.0,40.0,0.0,16.0,14.0,5.0,3366.3190000000004,0.0,26.0,200.0,11.0,10.0,2.0,0.0,12.0,487.0,800.0,53.0,50.0,8.0,19170.053,1
0.0,25.0,0.0,4.0,4.0,0.0,108.12899999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,378.0,0.0,17.0,17.0,0.0,1232.103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0,97.0,200.0,19.0,16.0,4.0,1407.3139999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
0.0,328.0,0.0,20.0,20.0,0.0,847.074,0.0,239.0,0.0,23.0,22.0,0.0,1280.224,0.0,151.0,0.0,12.0,12.0,0.0,866.607,0.0,156.0,0.0,18.0,16.0,0.0,1128.535,1
0.0,559.0,0.0,81.0,79.0,0.0,3816.95,0.0,417.0,300.0,92.0,75.0,14.0,6486.522,0.0,87.0,500.0,21.0,16.0,3.0,1868.211,1.0,610.0,1000.0,82.0,67.0,12.0,7816.126,1
0.0,395.0,0.0,36.0,34.0,6.0,2165.403,5.0,593.0,1000.0,98.0,92.0,6.0,14101.902,51.0,1619.0,1800.0,35.0,28.0,17.0,9296.672,80.0,3914.0,3900.0,70.0,57.0,41.0,16172.737,1
0.0,418.0,0.0,47.0,44.0,3.0,5046.339,0.0,82.0,0.0,33.0,32.0,2.0,4442.087,0.0,98.0,0.0,27.0,26.0,3.0,6790.574000000001,0.0,89.0,100.0,19.0,17.0,1.0,5501.651,1
0.0,333.0,300.0,27.0,26.0,10.0,3117.9439999999995,0.0,183.0,300.0,63.0,62.0,4.0,15623.73,0.0,147.0,200.0,33.0,31.0,2.0,13267.712,0.0,60.0,100.0,13.0,12.0,1.0,8460.109999999999,1
1.0,135.0,300.0,15.0,13.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
12.0,920.0,1100.0,79.0,77.0,19.0,11732.277,7.0,337.0,300.0,20.0,19.0,3.0,6691.2379999999985,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,182.0,200.0,2.0,1.0,2.0,520.24,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,114.0,0.0,16.0,15.0,1.0,1667.151,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0,0.0,0.0,1.0,1.0,0.0,50.26,0.0,54.0,0.0,8.0,8.0,0.0,245.798,0.0,368.0,0.0,25.0,24.0,1.0,1838.229,0.0,44.0,0.0,5.0,5.0,1.0,414.056,1
0.0,333.0,0.0,23.0,23.0,0.0,2985.316,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1.0,229.0,400.0,21.0,18.0,6.0,1293.5330000000001,0.0,337.0,0.0,15.0,13.0,3.0,1897.829,0.0,84.0,400.0,14.0,13.0,6.0,2561.544,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1.0,630.0,0.0,78.0,76.0,8.0,14185.332,3.0,287.0,1000.0,25.0,24.0,10.0,7342.876999999999,2.0,252.0,300.0,28.0,26.0,3.0,16250.218,4.0,274.0,300.0,12.0,10.0,4.0,5179.308,1
1.0,455.0,0.0,27.0,26.0,2.0,969.904,8.0,684.0,500.0,49.0,47.0,11.0,9866.02,11.0,894.0,700.0,26.0,24.0,7.0,18285.82,13.0,926.0,1600.0,27.0,25.0,7.0,13190.34,1
0.0,0.0,0.0,10.0,9.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
0.0,339.0,400.0,0.0,0.0,0.0,1656.206,1.0,65.0,200.0,0.0,0.0,0.0,691.1519999999999,6.0,210.0,200.0,0.0,0.0,0.0,2637.443,0.0,10.0,0.0,0.0,0.0,0.0,461.871,0
4.0,433.0,400.0,22.0,21.0,6.0,2937.3070000000002,0.0,16.0,200.0,6.0,5.0,7.0,1424.215,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0,0.0,0.0,0.0,0.0,0.0,33.927,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0,52.0,200.0,8.0,7.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0,501.0,0.0,95.0,90.0,0.0,4289.748000000001,0.0,303.0,0.0,77.0,75.0,0.0,5499.131000000001,0.0,231.0,0.0,49.0,45.0,0.0,4128.455000000001,0.0,33.0,0.0,7.0,5.0,0.0,1216.369,1
0.0,53.0,0.0,9.0,9.0,0.0,435.37800000000004,0.0,37.0,0.0,8.0,8.0,0.0,486.556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0,85.0,0.0,11.0,11.0,0.0,452.41900000000004,6.0,686.0,0.0,25.0,22.0,7.0,3032.974,1.0,68.0,0.0,6.0,5.0,0.0,694.6489999999999,0.0,194.0,100.0,15.0,13.0,1.0,1616.8770000000004,0
1.0,100.0,200.0,10.0,7.0,4.0,442.745,0.0,0.0,0.0,0.0,0.0,0.0,59.901,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,76.67099999999998,0
0.0,0.0,0.0,15.0,13.0,2.0,0.0,0.0,0.0,0.0,7.0,6.0,2.0,0.0,0.0,0.0,0.0,5.0,5.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
1.0,609.0,0.0,87.0,87.0,1.0,4391.7350000000015,1.0,200.0,0.0,25.0,24.0,0.0,1790.884,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,65.0,63.0,6.0,0.0,0.0,0.0,0.0,35.0,34.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,19.0,4.0,0.0,1
0.0,107.0,300.0,20.0,18.0,5.0,1807.233,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,244.0,200.0,6.0,5.0,7.0,943.553,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0,50.0,0.0,9.0,7.0,0.0,453.005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.901,0
0.0,102.0,0.0,19.0,18.0,0.0,879.0419999999999,0.0,356.0,0.0,48.0,46.0,3.0,5559.108,0.0,236.0,800.0,52.0,47.0,5.0,9818.671999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0,25.0,0.0,4.0,4.0,0.0,188.267,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0,408.0,0.0,41.0,39.0,3.0,2549.942,0.0,11.0,0.0,4.0,3.0,1.0,290.015,0.0,37.0,0.0,13.0,12.0,2.0,1186.441,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2.0,535.0,700.0,59.0,59.0,15.0,7911.795,6.0,396.0,300.0,23.0,22.0,3.0,4839.852,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
