id_0,order_make,remove_obstacle,ad_opened,ad_finished,energy_get,coin_cost,coin_get,ruby_cost,ruby_get,label
d5028999f7e35cda,1.0,5.0,0.0,0.0,0.0,0.0,21.0,0.0,0.0,0
c13ef2d4cfc58cac,2.0,8.0,0.0,0.0,50.0,0.0,357.0,0.0,20.0,0
11f64f77d283ae15,45.0,230.0,0.0,0.0,1409.0,2805.0,2811.0,127.0,133.0,1
45BF6088-8CD1-4BF7-9961-B3F3F4E0E29D,1.0,3.0,0.0,0.0,25.0,0.0,279.0,0.0,15.0,0
d72f49b22022c4e5,2.0,8.0,0.0,0.0,50.0,0.0,354.0,0.0,20.0,0
98a8475764a840d8,31.0,188.0,58.0,21.0,1415.0,1825.0,2340.0,55.0,70.0,1
4bd5c041629442e2,3.0,15.0,0.0,0.0,50.0,0.0,488.0,0.0,20.0,0
46279a3acf9f65a1,78.0,371.0,42.0,49.0,2461.0,5705.0,5988.0,504.0,549.0,1
a279b0cc43925673,31.0,93.0,0.0,0.0,567.0,2110.0,2117.0,104.0,117.0,1
204d3e3494f27e53,86.0,320.0,24.0,45.0,2110.0,3400.0,5560.0,311.0,533.0,1
b7fa9f637170bf1c,12.0,82.0,0.0,0.0,635.0,1360.0,1418.0,54.0,54.0,0
ba3288af00a721e2,2.0,8.0,0.0,0.0,50.0,0.0,649.0,0.0,20.0,0
8028862e498eab54,23.0,109.0,0.0,0.0,605.0,1050.0,2064.0,0.0,70.0,1
a7c25d670a6ee6c7,4.0,4.0,0.0,0.0,25.0,0.0,306.0,0.0,15.0,0
36e00c01644aa938,1.0,5.0,0.0,0.0,25.0,0.0,281.0,0.0,15.0,0
13f7b93516db2da6,19.0,43.0,0.0,0.0,310.0,300.0,696.0,42.0,42.0,1
d3d103619459b17c,10.0,85.0,0.0,0.0,635.0,1400.0,1403.0,46.0,56.0,0
49a1c459a956743c,3.0,8.0,0.0,0.0,50.0,0.0,336.0,15.0,20.0,0
d3a2c7c2b70423a8,3.0,22.0,0.0,0.0,50.0,0.0,648.0,0.0,21.0,0
b7dd8c941f80e6e5,32.0,173.0,0.0,54.0,1332.0,2965.0,3187.0,84.0,620.0,0
1799ad2821a000a3,2.0,14.0,0.0,0.0,50.0,0.0,197.0,0.0,15.0,0
76d96b6794b15c3a,4.0,17.0,0.0,0.0,50.0,0.0,613.0,0.0,21.0,0
ff75ba313e51d33a,8.0,43.0,0.0,0.0,265.0,0.0,1238.0,0.0,34.0,0
9a7dad3fbe9ade13,204.0,446.0,2.0,6.0,3590.0,12625.0,13343.0,2438.0,2631.0,1
53c996748170f5be,44.0,244.0,0.0,0.0,1862.0,5385.0,5467.0,793.0,884.0,1
ea82bc370b5e8f06,16.0,78.0,8.0,10.0,605.0,1155.0,1504.0,25.0,59.0,0
4a0142381874b3bb,1.0,6.0,0.0,0.0,25.0,0.0,283.0,0.0,15.0,0
31d2c38bc161c5ce,17.0,104.0,0.0,4.0,821.0,1230.0,1363.0,38.0,50.0,0
aa67251eead7f474,144.0,453.0,382.0,194.0,3565.0,4505.0,8022.0,940.0,1086.0,1
a243b352f558d2d3,48.0,151.0,0.0,2.0,936.0,2700.0,2858.0,143.0,155.0,0
2f369c6b0b97dd24,30.0,176.0,10.0,5.0,1217.0,1685.0,2252.0,0.0,65.0,1
b4901da998ea191c,347.0,780.0,384.0,249.0,6566.0,15130.0,15593.0,1069.0,1440.0,1
A986DC0C-EA0D-4BF1-BED6-F59586E35E6D,6.0,46.0,0.0,2.0,235.0,0.0,836.0,0.0,33.0,0
707298a1140356ae,54.0,204.0,0.0,10.0,1256.0,2260.0,3238.0,197.0,619.0,1
2f63569f4895f782,0.0,2.0,0.0,0.0,0.0,0.0,199.0,0.0,5.0,0
e3d77384d8c446aa,6.0,26.0,0.0,0.0,75.0,150.0,851.0,0.0,33.0,0
e149adb95c4b1709,2.0,10.0,0.0,0.0,50.0,0.0,572.0,0.0,20.0,0
ACDB7079-7065-42F1-BCFA-52D5729FA2ED,21.0,128.0,2.0,1.0,858.0,1890.0,1915.0,60.0,72.0,1
6e432a22f5e0f54f,2.0,8.0,0.0,0.0,50.0,0.0,462.0,1.0,20.0,0
6511a4822a06d15b,24.0,92.0,0.0,13.0,712.0,2170.0,2233.0,67.0,200.0,1
e403b208e6ecb291,17.0,142.0,18.0,22.0,1245.0,2450.0,2604.0,97.0,144.0,1
0AE419E0-0D30-49CD-9371-25536BC14051,23.0,122.0,0.0,1.0,745.0,1050.0,1904.0,0.0,58.0,0
0761dbb273347a52,38.0,164.0,4.0,20.0,1298.0,2905.0,3161.0,70.0,231.0,1
24f69276b0541fc0,0.0,2.0,0.0,0.0,0.0,0.0,199.0,0.0,5.0,0
9d2a84a48fc77a16,38.0,224.0,0.0,0.0,1486.0,2605.0,2739.0,88.0,128.0,1
EB60277F-09EB-4CE9-BDE1-29C4B11E2850,2.0,8.0,0.0,0.0,50.0,0.0,533.0,0.0,20.0,0
CC3EF5E6-2EB9-4F3E-A380-132B8D79E84B,7.0,67.0,0.0,1.0,539.0,1220.0,1223.0,51.0,58.0,1
68f78c32fedd91f5,16.0,60.0,0.0,1.0,355.0,1325.0,1370.0,18.0,56.0,0
587db11565f2edfd,154.0,365.0,152.0,141.0,3045.0,5625.0,8195.0,158.0,1092.0,1
a020b9a4ad2d8a1d,36.0,209.0,4.0,9.0,1328.0,3580.0,3698.0,131.0,210.0,0
806c705cc59eb78e,11.0,60.0,0.0,1.0,385.0,800.0,1182.0,6.0,146.0,0
c7f442c7aeb907c8,6.0,38.0,4.0,2.0,165.0,0.0,843.0,0.0,33.0,0
da0ae93cad001514,15.0,132.0,0.0,0.0,755.0,2450.0,2624.0,208.0,436.0,1
c89a9c9c45c53106,4.0,10.0,0.0,0.0,50.0,0.0,406.0,0.0,20.0,0
5fd4001537541076,13.0,23.0,0.0,1.0,50.0,0.0,612.0,17.0,20.0,1
70f8b397e08511cc,85.0,436.0,97.0,106.0,2754.0,7080.0,7085.0,166.0,181.0,1
296f622e1cfe6ab8,2.0,12.0,0.0,0.0,50.0,0.0,356.0,0.0,20.0,0
1aae3208e804fd23,36.0,167.0,0.0,0.0,1151.0,2360.0,2666.0,99.0,215.0,0
8b664398299af249,35.0,142.0,0.0,1.0,938.0,2665.0,2689.0,69.0,143.0,1
70d19115e703fbb9,29.0,157.0,13.0,8.0,1170.0,2475.0,2477.0,206.0,206.0,1
daf5b3a2d6da80af,6.0,28.0,1.0,0.0,165.0,0.0,656.0,12.0,30.0,0
37466a3ac639c601,37.0,156.0,0.0,0.0,745.0,1075.0,2618.0,64.0,92.0,1
3ae87f2998b1dc79,110.0,423.0,178.0,129.0,3349.0,5760.0,5773.0,705.0,705.0,1
faab8c6e794d984b,2.0,13.0,0.0,0.0,50.0,0.0,378.0,0.0,20.0,0
b302a86d095dc590,9.0,63.0,0.0,0.0,530.0,1125.0,1229.0,30.0,43.0,0
296a768644cda0c4,18.0,96.0,4.0,15.0,648.0,2260.0,2313.0,33.0,307.0,0
972D702C-B56A-4DD0-86DF-B490E3C050E5,32.0,142.0,0.0,9.0,1163.0,2290.0,2498.0,92.0,125.0,0
bcfc4e53374fc02f,11.0,26.0,0.0,0.0,75.0,600.0,883.0,0.0,33.0,0
383a66102dd07530,7.0,26.0,0.0,0.0,140.0,0.0,675.0,11.0,31.0,1
42F13B65-5342-4F5C-8C25-4F7CD01779D8,16.0,185.0,0.0,1.0,1604.0,4970.0,5920.0,845.0,2403.0,1
16ee5406b6585241,10.0,37.0,0.0,0.0,75.0,105.0,1079.0,0.0,35.0,0
1fe07084633f14fb,17.0,52.0,0.0,0.0,565.0,1000.0,1080.0,43.0,43.0,1
6fd84dd3f09765e7,63.0,189.0,0.0,0.0,1400.0,3325.0,3424.0,93.0,124.0,1
62B559F4-CC3B-40BC-A654-DA3CFCFD5666,100.0,578.0,94.0,50.0,4353.0,8190.0,8198.0,1845.0,1852.0,1
f9dc84d4242b057e,30.0,150.0,4.0,1.0,1215.0,2695.0,2712.0,100.0,110.0,0
a71b62e097ce55e3,2.0,8.0,0.0,0.0,50.0,0.0,337.0,0.0,20.0,0
bc1953248bb209f8,0.0,1.0,0.0,0.0,0.0,0.0,199.0,0.0,5.0,0
3cc41dc3afc2c3f8,35.0,156.0,0.0,0.0,1234.0,3470.0,3573.0,314.0,323.0,0
4bdf43cb3396196a,29.0,153.0,0.0,17.0,1332.0,2760.0,2794.0,122.0,132.0,0
816eea42868957c5,58.0,237.0,35.0,19.0,1489.0,3705.0,3727.0,756.0,769.0,1
3fd4cb8835cc72ee,54.0,250.0,69.0,37.0,1745.0,2750.0,3417.0,128.0,165.0,0
4a2279a8356f782b,1.0,7.0,0.0,0.0,25.0,0.0,280.0,0.0,15.0,0
b414c2d5c2844b5f,7.0,45.0,0.0,0.0,165.0,0.0,676.0,23.0,30.0,0
9952c468712083e4,148.0,372.0,160.0,117.0,2145.0,5165.0,5359.0,173.0,210.0,1
12ee2772821f3734,13.0,63.0,0.0,2.0,415.0,1245.0,1436.0,12.0,56.0,0
5a82c4784e6f4508,92.0,396.0,162.0,80.0,3220.0,6035.0,6239.0,336.0,403.0,1
84e6f6d81427ea0c,27.0,162.0,0.0,0.0,979.0,2020.0,2871.0,0.0,195.0,0
08a8959ce02a9760,32.0,178.0,0.0,1.0,1436.0,2660.0,2749.0,75.0,127.0,1
40147eee291c93b8,3.0,16.0,0.0,0.0,50.0,0.0,630.0,0.0,21.0,0
54a33100054b5fcd,147.0,507.0,58.0,51.0,3397.0,7195.0,7397.0,638.0,679.0,1
719d487817bb3f76,0.0,3.0,0.0,0.0,25.0,0.0,274.0,0.0,15.0,0
9E3BF891-A2F8-4D03-B1D1-B602E0DCD155,40.0,181.0,10.0,9.0,1533.0,2590.0,2744.0,146.0,160.0,1
fef4173e741b107a,5.0,27.0,0.0,1.0,75.0,0.0,858.0,25.0,41.0,0
65BC435C-CDD3-4B36-8F68-48BD5C87E1F8,6.0,39.0,0.0,0.0,165.0,0.0,797.0,0.0,30.0,0
8ddb678efddb3dc4,17.0,83.0,0.0,3.0,495.0,350.0,1486.0,106.0,158.0,0
4b3f4993a734bef6,1.0,3.0,0.0,0.0,25.0,0.0,269.0,0.0,15.0,0
b409a84ef3891386,58.0,249.0,20.0,20.0,1085.0,4000.0,5548.0,49.0,1097.0,1
4f4ec792cf858aba,11.0,18.0,0.0,0.0,75.0,520.0,862.0,26.0,41.0,0
bfa9531f7e5ec2c9,2.0,3.0,0.0,0.0,25.0,0.0,282.0,0.0,15.0,0
3d2ea08107cb7717,5.0,39.0,0.0,0.0,165.0,0.0,852.0,0.0,33.0,0
d460498e19e3bf57,2.0,8.0,0.0,0.0,50.0,0.0,342.0,0.0,20.0,0
9dbf1503383c3c12,14.0,82.0,0.0,1.0,645.0,700.0,1578.0,35.0,56.0,0
2A5CDE69-3D88-4934-B3D3-EF8690DB1B1A,1.0,3.0,0.0,0.0,25.0,0.0,279.0,0.0,15.0,0
6ccbc5ce69d8fcee,16.0,88.0,4.0,2.0,235.0,0.0,1640.0,0.0,51.0,1
1f4288640e02f576,86.0,472.0,56.0,67.0,3307.0,7720.0,8023.0,1095.0,1715.0,1
4a7f609e189535f7,9.0,38.0,0.0,0.0,165.0,0.0,854.0,0.0,34.0,1
112b5f78afbbc119,14.0,35.0,0.0,0.0,165.0,0.0,863.0,36.0,41.0,0
4aab3d7c777d27d2,2.0,13.0,0.0,0.0,50.0,0.0,350.0,0.0,20.0,1
c982c775e4c4fed3,5.0,27.0,0.0,0.0,75.0,0.0,867.0,11.0,43.0,1
7F222619-861C-4451-9D9E-EE426A73D932,21.0,186.0,0.0,10.0,1165.0,1785.0,2613.0,46.0,122.0,1
1246b78576e1c626,9.0,58.0,2.0,1.0,385.0,500.0,1084.0,16.0,44.0,1
cb8196a7f77f32cc,4.0,18.0,0.0,0.0,50.0,0.0,480.0,1.0,20.0,1
174e00aa39192d7e,6.0,31.0,0.0,6.0,75.0,805.0,872.0,0.0,33.0,0
8acaf502f71f65d6,34.0,223.0,0.0,0.0,1215.0,4900.0,5102.0,250.0,571.0,1
9ce216b7dc443406,3.0,9.0,0.0,0.0,50.0,0.0,397.0,0.0,21.0,0
f72eed358472a74f,36.0,155.0,0.0,6.0,1146.0,1980.0,2194.0,97.0,103.0,0
3835bef0f0c2a608,17.0,104.0,0.0,0.0,717.0,1660.0,1726.0,52.0,67.0,0
1509158055cd0a5d,3.0,21.0,0.0,0.0,50.0,0.0,591.0,0.0,20.0,0
55afa1b428f33466,5.0,8.0,0.0,2.0,50.0,0.0,500.0,6.0,21.0,0
c9b05596418f2fe2,168.0,544.0,96.0,131.0,3987.0,8875.0,8907.0,366.0,903.0,1
82b9f1e851a7255f,16.0,65.0,0.0,3.0,709.0,1445.0,1448.0,68.0,69.0,0
6330b318dccd068c,2.0,8.0,0.0,0.0,50.0,0.0,415.0,0.0,20.0,0
3ae34a4fedfb3c9c,11.0,64.0,0.0,0.0,475.0,1000.0,1366.0,44.0,54.0,0
4c7056b5eed1b881,17.0,102.0,0.0,6.0,875.0,1400.0,1914.0,40.0,84.0,0
92fb344632204627,44.0,161.0,6.0,3.0,745.0,755.0,2575.0,3.0,60.0,1
a4a9ce3301f04876,35.0,164.0,0.0,0.0,898.0,2365.0,2368.0,119.0,120.0,1
d69ccda2be549425,86.0,269.0,14.0,24.0,1820.0,4740.0,5269.0,629.0,635.0,1
ad36d3cc2dc70f1c,7.0,26.0,0.0,0.0,75.0,150.0,752.0,3.0,33.0,0
a3ade7d52a4fa2e3,0.0,3.0,0.0,0.0,25.0,0.0,275.0,0.0,15.0,0
2876eb362dab6b0c,4.0,26.0,0.0,0.0,75.0,0.0,652.0,0.0,30.0,0
c5f26fd35364c710,66.0,227.0,8.0,5.0,895.0,830.0,3392.0,296.0,408.0,1
9594e2227143e83c,24.0,92.0,2.0,5.0,265.0,0.0,1926.0,50.0,72.0,0
b1445bdf091eae95,30.0,138.0,8.0,9.0,1060.0,2215.0,2557.0,80.0,126.0,0
bce26f41c17ae168,4.0,9.0,0.0,0.0,50.0,0.0,494.0,7.0,33.0,0
be99509b133d4072,13.0,64.0,0.0,0.0,515.0,735.0,1370.0,0.0,47.0,0
8782e342b3e447cb,70.0,312.0,15.0,7.0,2459.0,4495.0,4606.0,128.0,175.0,1
053ae4337153dd9d,45.0,239.0,70.0,36.0,1502.0,5525.0,6008.0,509.0,511.0,1
d6d3e7714a337d6b,18.0,55.0,8.0,5.0,225.0,690.0,1376.0,56.0,60.0,0
7645f8d99daeeedb,22.0,75.0,0.0,0.0,483.0,1995.0,2063.0,117.0,190.0,1
c5f1a6e5fde1b254,25.0,54.0,8.0,4.0,105.0,450.0,1400.0,46.0,61.0,0
2ba96b60aaae2220,12.0,88.0,0.0,0.0,603.0,1465.0,1500.0,18.0,62.0,1
a432e409c87c9fea,10.0,24.0,0.0,1.0,75.0,620.0,1035.0,24.0,44.0,0
376a2438e1393dd3,61.0,293.0,32.0,14.0,1742.0,2550.0,3497.0,136.0,155.0,1
1df9b25e6b3f5495,2.0,8.0,0.0,0.0,50.0,0.0,351.0,0.0,20.0,0
4a6e82ecc2b2442a,96.0,511.0,30.0,25.0,3505.0,5105.0,5137.0,184.0,189.0,1
EED45AD9-589C-4271-98DD-3712152A7CB0,10.0,47.0,0.0,2.0,445.0,850.0,1105.0,25.0,45.0,1
3534cbc88711f036,10.0,58.0,0.0,0.0,454.0,1170.0,1289.0,6.0,46.0,0
020fc786e5f5fd15,103.0,375.0,82.0,49.0,1791.0,5460.0,5645.0,465.0,555.0,1
b9d9a439e5787105,22.0,125.0,0.0,0.0,802.0,1780.0,2181.0,57.0,90.0,1
e1b0e517f85c9f20,0.0,1.0,0.0,0.0,0.0,0.0,199.0,0.0,5.0,0
eae5e82f15841184,32.0,166.0,43.0,22.0,1315.0,2675.0,3343.0,200.0,223.0,1
5ab4561aa211a6e1,8.0,22.0,0.0,0.0,85.0,0.0,500.0,33.0,10.0,0
b8652b838bbb357a,0.0,3.0,0.0,0.0,25.0,0.0,275.0,0.0,15.0,0
361884bfe80f53b6,4.0,22.0,0.0,0.0,50.0,0.0,658.0,0.0,23.0,0
bf18b0905d0bb6aa,3.0,23.0,0.0,0.0,50.0,0.0,468.0,4.0,22.0,0
cb2e6d5fb05db677,14.0,150.0,0.0,0.0,755.0,1050.0,1744.0,21.0,75.0,1
7d5b40ef5f6653c4,0.0,3.0,0.0,0.0,0.0,0.0,214.0,0.0,5.0,0
0bf929000e9f682f,4.0,18.0,0.0,1.0,50.0,0.0,388.0,0.0,20.0,0
10ADE123-55C5-48BE-8733-6DA5E4DA6B40,6.0,76.0,0.0,0.0,587.0,1410.0,1413.0,15.0,56.0,0
e858dbf27f67c26a,2.0,8.0,0.0,0.0,25.0,0.0,277.0,0.0,15.0,0
4869a0e69ab3cb3f,0.0,3.0,0.0,0.0,0.0,0.0,214.0,0.0,5.0,0
5D81A64F-0D5D-4229-9D93-2AF2BA19F610,8.0,67.0,0.0,5.0,530.0,700.0,1374.0,25.0,56.0,0
369159122496a12e,5.0,27.0,0.0,0.0,165.0,0.0,701.0,0.0,31.0,0
b7dc9f33159f42b3,37.0,183.0,21.0,10.0,1124.0,2680.0,2737.0,59.0,84.0,1
6a87102456c7f171,27.0,74.0,0.0,1.0,385.0,335.0,1497.0,61.0,62.0,0
3ab3775b027b90b9,29.0,120.0,5.0,13.0,945.0,1230.0,1920.0,62.0,84.0,1
1d4b90583efc17ad,77.0,494.0,10.0,11.0,3441.0,6975.0,7122.0,427.0,485.0,1
0a6fca99cd4f3c98,5.0,24.0,0.0,1.0,50.0,0.0,668.0,0.0,23.0,0
d68e303fa45fd0fa,162.0,500.0,172.0,164.0,3415.0,10525.0,10964.0,1258.0,2114.0,1
340421a41e49cc34,2.0,21.0,0.0,0.0,50.0,0.0,398.0,0.0,21.0,0
f822a449752aff86,9.0,45.0,0.0,0.0,215.0,0.0,1097.0,35.0,35.0,0
8a150e40a82e972b,71.0,386.0,54.0,27.0,2795.0,6400.0,6827.0,432.0,669.0,1
eef7c234054dd6a7,116.0,305.0,2.0,64.0,1938.0,6535.0,6612.0,714.0,725.0,1
62F5F5BF-0D6A-4B17-B7FF-CCF1B47E1CD6,58.0,167.0,2.0,1.0,728.0,2700.0,2725.0,145.0,148.0,1
e3e53aa17923608e,215.0,765.0,32.0,110.0,6371.0,17935.0,18895.0,3107.0,3414.0,1
FC7465D8-B4C3-47ED-AF95-0303A1657B14,27.0,117.0,0.0,4.0,675.0,1250.0,2047.0,9.0,72.0,0
4e23f78b9e39cfcc,18.0,164.0,0.0,20.0,1433.0,1940.0,2189.0,67.0,79.0,1
fadd49cea07ea8ac,35.0,128.0,0.0,0.0,1105.0,2135.0,2344.0,57.0,171.0,0
208a04749818cc2e,135.0,487.0,278.0,176.0,3724.0,8875.0,10001.0,22.0,393.0,1
B73BDD1F-879C-42EA-8C65-CB5AAF8396AF,97.0,386.0,10.0,21.0,2964.0,8730.0,8860.0,2133.0,2142.0,1
b808de09b52fb6ba,13.0,112.0,0.0,0.0,703.0,1645.0,1752.0,59.0,65.0,0
20e281d4f3472f01,45.0,224.0,0.0,0.0,1369.0,2850.0,3473.0,235.0,594.0,1
2391188c0ae5d814,0.0,3.0,0.0,0.0,0.0,0.0,215.0,0.0,5.0,0
8d956330bc2c17d5,27.0,265.0,6.0,5.0,1984.0,3245.0,3274.0,112.0,149.0,1
2FE7ED04-DE99-46DB-9360-67B44C923AA6,70.0,369.0,65.0,38.0,2055.0,75.0,4318.0,89.0,323.0,1
9ee9e0ee48360719,2.0,10.0,0.0,0.0,50.0,0.0,463.0,0.0,20.0,0
bc2d4d6e83bb47fe,35.0,217.0,0.0,2.0,1393.0,2515.0,3142.0,84.0,232.0,0
d166ca162c20b834,8.0,31.0,0.0,0.0,165.0,0.0,839.0,13.0,33.0,0
7c5259e7fd9032b4,1.0,3.0,0.0,0.0,25.0,0.0,269.0,0.0,15.0,0
E1C82E6D-0AA9-44E8-868C-0B28E0555B41,3.0,18.0,0.0,0.0,50.0,0.0,505.0,0.0,21.0,0
c359b22842bf4478,7.0,24.0,0.0,0.0,50.0,0.0,546.0,25.0,33.0,1
ae28f3fdde46401a,91.0,314.0,4.0,76.0,2229.0,5445.0,5783.0,533.0,554.0,1
9bcaad6596bd6423,5.0,43.0,0.0,0.0,265.0,0.0,1049.0,0.0,34.0,0
1de57065da2e7598,56.0,127.0,26.0,35.0,1440.0,7675.0,7834.0,1237.0,1459.0,1
B12DF692-4880-4E24-8450-2B43129BDA79,24.0,154.0,0.0,13.0,1287.0,2010.0,2106.0,101.0,101.0,1
211c35e659503ce4,6.0,50.0,0.0,0.0,265.0,0.0,1155.0,0.0,36.0,0
164a4a5d487a003e,43.0,195.0,22.0,11.0,1135.0,1275.0,2803.0,32.0,80.0,1
f5c83dd653da288b,2.0,6.0,0.0,0.0,25.0,0.0,279.0,0.0,15.0,0
410bd918931724dd,30.0,245.0,2.0,19.0,1703.0,4065.0,4091.0,237.0,273.0,1
981aec3b9c9c6a69,1.0,4.0,0.0,0.0,25.0,0.0,282.0,0.0,15.0,0
5ab0217e0e93d4a7,7.0,31.0,0.0,0.0,165.0,0.0,835.0,0.0,31.0,0
e0b116a692bb53d4,33.0,136.0,4.0,8.0,815.0,2525.0,2919.0,269.0,602.0,1
1aed68e79c9a9f6e,4.0,28.0,2.0,1.0,165.0,0.0,745.0,3.0,30.0,0
32e23abf17ed2b74,171.0,609.0,48.0,157.0,4834.0,9360.0,10811.0,581.0,1159.0,0
de76ff2bb9e721a0,7.0,27.0,0.0,0.0,75.0,0.0,990.0,13.0,44.0,0
d1cfb52ef33133ec,1.0,3.0,0.0,0.0,0.0,0.0,219.0,0.0,5.0,0
3f36c687aa6fc4bb,2.0,8.0,0.0,0.0,50.0,0.0,444.0,0.0,20.0,0
b8972907fc6dd440,77.0,351.0,10.0,49.0,2934.0,6820.0,7294.0,1015.0,2045.0,1
3f43d98958d9940c,73.0,243.0,0.0,9.0,1476.0,4285.0,4440.0,531.0,542.0,1
a7163992a3008179,10.0,37.0,0.0,0.0,165.0,0.0,826.0,32.0,33.0,1
6cb95009a9d8dd0b,94.0,398.0,56.0,53.0,2468.0,5390.0,5601.0,42.0,697.0,1
17d65facf77493e6,62.0,411.0,108.0,63.0,2594.0,5260.0,5804.0,346.0,414.0,1
39887adb391fd250,15.0,56.0,0.0,0.0,295.0,630.0,1291.0,53.0,56.0,0
b4024413326fe4b5,69.0,316.0,0.0,0.0,2118.0,4545.0,4553.0,571.0,572.0,1
87b9ce251d87e6aa,1.0,5.0,0.0,0.0,25.0,0.0,282.0,0.0,15.0,0
ffbc25607526a4f8,5.0,8.0,0.0,0.0,25.0,0.0,280.0,15.0,15.0,0
9aa745e2445b6e70,76.0,288.0,0.0,43.0,2032.0,5910.0,6023.0,821.0,821.0,0
a86dd0ff891ab598,3.0,14.0,0.0,0.0,50.0,0.0,531.0,0.0,21.0,0
e6c5beb46b96342e,23.0,89.0,0.0,1.0,576.0,1305.0,1633.0,57.0,165.0,1
447e5a9175301829,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
457B3051-CB09-4245-8B74-0E18EC3FA289,71.0,338.0,2.0,3.0,1850.0,4085.0,4110.0,155.0,177.0,0
9cd7a5c964fee9f9,66.0,244.0,4.0,2.0,1621.0,1880.0,3157.0,117.0,149.0,1
47e4b82485a5e85f,202.0,522.0,0.0,91.0,4275.0,9175.0,9856.0,1361.0,1512.0,1
e3a7afebc1eba81b,14.0,71.0,0.0,0.0,385.0,1235.0,1397.0,65.0,89.0,0
5abe5db6543cde9a,21.0,132.0,13.0,19.0,875.0,4040.0,4638.0,313.0,424.0,0
46249a86bb69817a,3.0,27.0,0.0,0.0,165.0,0.0,552.0,1.0,30.0,0
48eaa123a457761f,5.0,20.0,0.0,0.0,50.0,0.0,654.0,0.0,23.0,0
fb10aa75169ac41d,2.0,10.0,0.0,0.0,50.0,0.0,361.0,0.0,20.0,0
8D53F90C-3271-47CF-A138-3F587F5CE7E3,6.0,52.0,0.0,0.0,505.0,350.0,1049.0,0.0,34.0,0
f6c35dd07c97dfd0,4.0,23.0,0.0,1.0,50.0,0.0,644.0,0.0,25.0,0
9ec31a1f21bfc2e6,207.0,610.0,243.0,139.0,4731.0,10070.0,10412.0,816.0,1144.0,1
2D547456-FAF9-4377-8E38-31D429C8C921,16.0,99.0,0.0,0.0,745.0,1400.0,1661.0,0.0,50.0,1
824e09d32e6d52e3,20.0,92.0,0.0,0.0,255.0,225.0,1641.0,0.0,53.0,1
08B6A77E-FFAD-484B-8A4C-6FABB55999E7,25.0,50.0,0.0,6.0,165.0,600.0,1107.0,8.0,46.0,0
ca93c64de22dd817,59.0,134.0,0.0,4.0,553.0,2280.0,2589.0,115.0,128.0,1
182f70bedfdbcc8a,26.0,88.0,26.0,13.0,445.0,0.0,1746.0,32.0,88.0,1
fcba28215d442891,51.0,184.0,6.0,21.0,1265.0,3005.0,3352.0,57.0,84.0,1
4b4f8d237e0a161c,62.0,191.0,6.0,22.0,1395.0,3800.0,4410.0,667.0,705.0,1
65e34106cf7628ba,4.0,13.0,0.0,0.0,50.0,0.0,498.0,10.0,31.0,0
bef2cfdeefc0dd04,20.0,95.0,0.0,0.0,795.0,1750.0,1913.0,67.0,81.0,1
05BFFE87-DF87-4212-BA1A-D9962BC46FE0,9.0,67.0,0.0,0.0,525.0,1000.0,1385.0,25.0,54.0,0
DEC39FA2-EC74-42D2-A7A2-83811BCF2C33,0.0,3.0,0.0,0.0,0.0,0.0,225.0,0.0,5.0,0
7156cd9c3e8591bd,2.0,12.0,0.0,0.0,50.0,0.0,624.0,0.0,21.0,0
4945b3239561ec94,84.0,209.0,22.0,12.0,1259.0,6410.0,6418.0,616.0,619.0,1
99185b089e16d826,75.0,196.0,2.0,3.0,1188.0,3175.0,3232.0,113.0,143.0,1
ac368c22ee54e8ca,98.0,257.0,80.0,38.0,1305.0,3255.0,4505.0,42.0,328.0,1
0411c62000b67cec,56.0,202.0,80.0,40.0,885.0,0.0,3082.0,0.0,89.0,1
2c4354caeef57714,36.0,59.0,0.0,12.0,472.0,2300.0,2287.0,549.0,546.0,0
01a8701d5591567f,122.0,475.0,154.0,101.0,3933.0,5490.0,6115.0,554.0,1170.0,1
3f1839e6d1525bf6,5.0,31.0,0.0,2.0,165.0,0.0,801.0,0.0,30.0,0
58b5a5bcefd2d951,2.0,8.0,0.0,0.0,50.0,0.0,357.0,0.0,20.0,0
b89da822da1b2551,2.0,3.0,0.0,0.0,25.0,0.0,279.0,0.0,15.0,1
328a1146122e54f5,0.0,2.0,0.0,0.0,0.0,0.0,199.0,0.0,5.0,0
0256ddc064ba5fc0,6.0,40.0,0.0,4.0,245.0,0.0,1007.0,0.0,34.0,0
632248E3-6130-4560-9B05-CA1186BD28CF,63.0,315.0,0.0,19.0,1945.0,3225.0,3689.0,163.0,279.0,1
0311da18813cc9bd,4.0,22.0,0.0,0.0,50.0,0.0,641.0,0.0,20.0,0
5b0935dfde194ee5,2.0,22.0,0.0,0.0,50.0,0.0,485.0,0.0,20.0,1
50900d8bdc3d9a4a,2.0,20.0,0.0,0.0,50.0,0.0,468.0,0.0,20.0,0
FCFF2C3E-E202-47AC-AE29-45D6D38D68EF,6.0,45.0,0.0,0.0,225.0,0.0,910.0,4.0,36.0,0
ce23ca74102c9680,11.0,54.0,0.0,3.0,335.0,1015.0,1129.0,57.0,57.0,0
f72c8381b0bc296a,15.0,55.0,0.0,0.0,285.0,575.0,1427.0,15.0,56.0,0
757fcc671b273377,82.0,401.0,88.0,50.0,3045.0,4500.0,5331.0,340.0,430.0,1
